Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,Format,Category,Type
LA Pomersbach (AUS),2007-2007,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
VRCF Poubel (),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
H Pragji (Botsw),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
C Prasad (CRC),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
KTGD Prasad (SL),2011-2011,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Pretorius (SA),2017-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AG Prince (SA),2005-2005,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SMA Priyanjan (SL),2017-2017,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Qalandar Khan (QAT),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Qasim Zia (BAH),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Rafatullah Mohmand (PAK),2015-2015,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Rahman Ademi (Serb),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
P Raho (PNG),2016-2016,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
EC Rainsford (ZIM),2010-2010,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
PBB Rajapaksa (SL),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Raja Adeel (ESP),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
CAK Rajitha (SL),2016-2019,10,10,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Rakibul Hasan (ITA),2019-2019,8,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RLB Rambukwella (SL),2013-2016,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Rameez Raja (2) (PAK),2011-2011,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SHA Rance (NZ),2017-2019,8,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DA Rankin (IRE),2015-2016,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RJ Ranpura (OMAN),2015-2016,3,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Rashid Khan (NEPAL),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
KB Ratilal (PNM),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ravinder Singh (MALTA),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Razmal Shigiwal (Aut),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
NJ Reardon (AUS),2014-2014,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
J Reb (Serb),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Riazat Ali Shah (UGA),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
ACL Richards (WI),2007-2007,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DM Richards (WI),2009-2009,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
EB Ringera (KENYA),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Rivas (Chile),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
CP Rizwan (UAE),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Rizwan Mahmood (DEN),2019-2019,5,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
WJR Robertson (JER),2019-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Robiul Islam (BDESH),2013-2013,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
GA Rogers (SCOT),2008-2009,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BJ Rohrer (AUS),2013-2013,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Rokhan Barakzai (AFG),2015-2015,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Rony Talukdar (BDESH),2015-2015,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JA Rudolph (SA),2006-2006,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SI Runsewe (NGA),2019-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AK Sah (NEPAL),2018-2018,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
TK Saha (Fin),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Sajid Liaqat (GER),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Sakib Hasan (Serb),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BA Sambo (Moz),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
O Sam Arthur (CRC),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Sandeep Sharma (INDIA),2015-2015,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Saqlain Ali (Belg),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Saqlain Sajib (BDESH),2016-2016,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Sarfaraz Ali (BAH),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Satheesan (ROM),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JOP Scamans (Fin),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
K Senamontree (THAI),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
YSD Seneveratne (Caym),2019-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Sert (TKY),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Shabbir Ahmed (PAK),2007-2007,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Shabir Noori (AFG),2012-2012,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
L Shafeeg (Mald),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Shahadat Hossain (BDESH),2006-2013,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Shahbaz Badar (BAH),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Shahzad Muhammad (Mex),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Sharif Asadullah (UAE),2014-2014,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
KV Sharma (INDIA),2014-2014,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Sharma (INDIA),2012-2012,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
ZK Shem (VAN),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Shoaib Gazi Hossain (Chile),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
PM Siddle (AUS),2009-2010,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
KM Silva (),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BA Simango (Moz),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
LA Simango (Moz),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Simmons (BMUDA),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Simranjit Singh (ITA),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MS Sinclair (NZ),2005-2007,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
H Singh (GER),2019-2019,7,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Singh (PHI),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Singh (PORT),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JR Singleton (),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
T Singye (BHU),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RM Siri (Arg),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DC Smith (PHI),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
OF Smith (WI),2018-2018,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RAJ Smith (SCOT),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Sohail Khan (PAK),2008-2017,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Sohal (USA),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Soheel Hussain (Belg),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Sohel Patel (PNM),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Sohrawordi Shuvo (BDESH),2010-2010,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Sola (Samoa),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Soosiyakumar (),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
ES Soto (CRC),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Spry (Peru),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BB Sran (INDIA),2016-2016,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
L Sreekumar (UAE),2017-2017,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
H Ssenyondo (UGA),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AJ Staal (NL),2019-2019,9,9,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
B Stanlake (AUS),2017-2019,19,19,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AL Stephen (VAN),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BS Stephenson (Blz),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
TJ Stephenson (Blz),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Suhail Sadiq (LUX),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Suhrid Roy (MALTA),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Sumair Khan (MALTA),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Suresh Kumar (Peru),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
ZE Surkari (CAN),2008-2008,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MJ Swepson (AUS),2018-2018,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Syazrul Idrus (MAL),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Tafseer Ali (NOR),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Taijul Islam (BDESH),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Talha Khan (GER),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Tanvir Ahmed (PAK),2010-2010,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Tariq Aziz (PORT),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Tarun Sharma (Mex),2019-2019,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Telemachus (SA),2006-2007,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
VE Tembo (Moz),2019-2019,6,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
H Thaker (CAN),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
J Thinley (BHU),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AC Thomas (SA),2007-2007,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
O Thomas (WI),2018-2019,10,10,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
EP Thompson (NZ),2008-2008,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Thuraisingam (CAN),2008-2008,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SF Tiai (Samoa),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BM Tickner (NZ),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
CT Tremlett (ENG),2007-2007,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
IJL Trott (ENG),2007-2010,7,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RJ Trott (BMUDA),2008-2019,15,15,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
TE Tucker (BMUDA),2008-2008,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DR Tuffey (NZ),2005-2010,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
T Turan (TKY),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
HER Tyler (PHI),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
ML Udawatte (SL),2008-2017,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
T Ulutuna (TKY),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Ulutuna (TKY),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Umair Ali (UAE),2015-2015,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
J Umanath (Mex),2019-2019,7,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Usman Mushtaq (UAE),2016-2016,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
WPUJC Vaas (SL),2006-2007,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JJ van der Wath (SA),2006-2007,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
VB van Jaarsveld (SA),2009-2009,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Varathappan (KUW),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MP Vaughan (ENG),2005-2007,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
G Venkateswaran (LUX),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JK Vifah (Ghana),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
V Vijh (LUX),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Vikramjit Singh (NL),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DJ Vilas (SA),2012-2012,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
TC Vine (ESP),2019-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Vishwanath (LUX),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
C Vorster (GUE),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Walid Ghauri (NOR),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
T Wangchuk jnr (BHU),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Waqas Ahmed (NOR),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Waqas Khan (HKG),2014-2017,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Waqas Maqsood (PAK),2018-2018,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Waqas Raja (Fin),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
I Wardlaw (SCOT),2013-2013,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Wasim Ali (OMAN),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SMK Waththage (CZK-R),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
UWMBCA Welegedara (SL),2010-2010,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
T Whiteman (LUX),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SG Whittingham (SCOT),2018-2018,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
G Wijekoon (SL),2007-2007,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JW Wilson (NZ),2005-2005,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MA Wood (ENG),2015-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Yamin Ahmadzai (AFG),2015-2015,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
N Yordanov (),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Zain ul Tashnam (CRC),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Zakir Hasan (BDESH),2018-2018,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Zaki Ul Hassan (Belg),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Zamir Khan (AFG),2012-2012,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Zargar (Mex),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Zeeshan Siddiqui (OMAN),2015-2015,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Zeshan Arif (Aut),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ziaur Rahman (AFG),2019-2019,1,1,0,0,0,0,0,0,0.000,T20,Fielding,Fielding
Ziaur Rehman (Fin),2019-2019,1,1,0,0,0,0,0,0,0.000,T20,Fielding,Fielding
Zohaib Sarwar (PORT),2019-2019,4,4,0,0,0,0,0,0,0.000,T20,Fielding,Fielding
M Zondeki (SA),2006-2006,1,1,0,0,0,0,0,0,0.000,T20,Fielding,Fielding
GMC Mol (NL),2008-2008,1,-,-,-,-,-,-,-,-,T20,Fielding,Fielding
JD Schoonheim (NL),2008-2008,1,-,-,-,-,-,-,-,-,T20,Fielding,Fielding
